typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","847989","Machines and mechanical appliances; having individual functions, n.e.c. or included in this chapter","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","4752.7","false","4752.7","false","0","false",,"772564.92","772564.92","0","false","true",
"C","A","20230101","2023","52","2023","682","SAU","Saudi Arabia","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","847989","Machines and mechanical appliances; having individual functions, n.e.c. or included in this chapter","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6870.124","true","0","false",,"240370.661","240370.661","4","true","false",
"C","A","20230101","2023","52","2023","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","98171","false","-1","N/A","0","false","98171","false","0","false",,"1959882.274","1959882.274","0","true","false",
"C","A","20230101","2023","52","2023","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","198.09","true","8","kg","57","false","198.09","true","0","false",,"14005","14005","6","false","true",
"C","A","20230101","2023","52","2023","512","OMN","Oman","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","318.776","true","-1","N/A","0","false","318.776","true","0","false",,"13172.952","13172.952","6","true","false",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2065","false","8","kg","2065","false","2065","false","0","false",,"192054.932","192054.932","0","true","false",
"C","A","20230101","2023","52","2023","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3543","false","8","kg","3543","false","3543","false","0","false",,"225994.138","225994.138","0","false","true",
"C","A","20230101","2023","52","2023","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1389309","false","8","kg","1389309","false","1389309","false","0","false",,"33079292","33079292","0","true","false",
"C","A","20230101","2023","52","2023","620","PRT","Portugal","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4354","false","8","kg","4354","false","4354","false","0","false",,"168494.089","168494.089","0","false","true",
"C","A","20230101","2023","52","2023","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1543.86","false","8","kg","1543.86","false","1543.86","false","0","false",,"217610.04","217610.04","0","false","true",
"C","A","20230101","2023","52","2023","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4652.582","true","-1","N/A","0","false","4652.582","true","0","false",,"1540099.841","1540099.841","6","true","false",
"C","A","20230101","2023","52","2023","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false",,"5420","5420","0","false","true",
"C","A","20230101","2023","52","2023","512","OMN","Oman","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","53.155","true","-1","N/A","0","false","53.155","true","0","false",,"7146.944","7146.944","6","true","false",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1288","false","8","kg","1288","false","1288","false","0","false",,"249701.687","249701.687","0","true","false",
"C","A","20230101","2023","52","2023","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4","false","8","kg","4","false","4","false","0","false",,"2083.208","2083.208","0","false","true",
"C","A","20230101","2023","52","2023","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","853710","Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6653.007","true","-1","N/A","0","false","6653.007","true","0","false",,"664401","664401","6","true","false",
"C","A","20230101","2023","52","2023","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870323","Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","2045","false","0","false",,"91233.357","91233.357","0","true","false",
"C","A","20230101","2023","52","2023","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870323","Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","5989","false","0","false",,"42459.505","42459.505","0","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870323","Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","240","false","5","u","240","false","754.011","true","0","false",,"13566.317","13566.317","4","true","false",
"C","A","20230101","2023","52","2023","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870323","Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 1500 but not over 3000cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","39","false","5","u","39","false","67702","false","0","false",,"1326190","1326190","0","true","false",
"C","A","20230101","2023","52","2023","512","OMN","Oman","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870324","Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 3000cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","0.039","true","-1","N/A","0","false","51.302","true","0","false",,"3120.936","3120.936","6","true","false",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870332","Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 1500 but not over 2500cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","7117","false","0","false",,"32978.693","32978.693","0","true","false",
"C","A","20230101","2023","52","2023","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870332","Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 1500 but not over 2500cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2","false","5","u","2","false","4204","false","0","false",,"19651.713","19651.713","0","false","true",
"C","A","20230101","2023","52","2023","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870332","Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 1500 but not over 2500cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","101","false","5","u","101","false","182850","false","0","false",,"3084961","3084961","0","true","false",
"C","A","20230101","2023","52","2023","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870333","Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","11300","false","0","false",,"173897","173897","0","false","true",
"C","A","20230101","2023","52","2023","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870333","Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","2700","false","0","false",,"472.297","472.297","0","false","true",
"C","A","20230101","2023","52","2023","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870333","Vehicles; with only compression-ignition internal combustion piston engine (diesel or semi-diesel), cylinder capacity over 2500cc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","29","false","5","u","29","false","60864","false","0","false",,"1310849","1310849","0","true","false",
"C","A","20230101","2023","52","2023","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1033556","false","8","kg","1033556","false","1033556","false","0","false",,"6581015.271","6581015.271","0","true","false",
"C","A","20230101","2023","52","2023","512","OMN","Oman","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4590.872","true","-1","N/A","0","false","4590.872","true","0","false",,"59289.987","59289.987","6","true","false",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","709","false","8","kg","709","false","709","false","0","false",,"13146.064","13146.064","0","true","false",
"C","A","20230101","2023","52","2023","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","229060","false","8","kg","229060","false","229060","false","0","false",,"2504423","2504423","0","true","false",
"C","A","20230101","2023","52","2023","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870829","Vehicles; parts and accessories, of bodies, other than safety seat belts","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1045230.84","false","8","kg","1045230.84","false","1045230.84","false","0","false",,"4713173.15","4713173.15","0","false","true",
"C","A","20230101","2023","52","2023","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","981","false","8","kg","981","false","981","false","0","false",,"62927.294","62927.294","0","true","false",
"C","A","20230101","2023","52","2023","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13","false","8","kg","13","false","13","false","0","false",,"1460","1460","0","false","true",
"C","A","20230101","2023","52","2023","512","OMN","Oman","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","176.501","true","-1","N/A","0","false","176.501","true","0","false",,"4010.403","4010.403","6","true","false",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14211","false","8","kg","14211","false","14211","false","0","false",,"285382.471","285382.471","0","true","false",
"C","A","20230101","2023","52","2023","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55","false","8","kg","55","false","55","false","0","false",,"3150.032","3150.032","0","false","true",
"C","A","20230101","2023","52","2023","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4558","false","8","kg","4558","false","4558","false","0","false",,"237247","237247","0","true","false",
"C","A","20230101","2023","52","2023","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","91493.92","false","8","kg","91493.92","false","91493.92","false","0","false",,"1212315.34","1212315.34","0","false","true",
"C","A","20230101","2023","52","2023","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2009205","false","8","kg","2009205","false","2009205","false","0","false",,"18520627.827","18520627.827","0","true","false",
"C","A","20230101","2023","52","2023","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","468","false","8","kg","468","false","468","false","0","false",,"51947","51947","0","false","true",
"C","A","20230101","2023","52","2023","512","OMN","Oman","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4444.38","true","-1","N/A","0","false","4444.38","true","0","false",,"59758.127","59758.127","6","true","false",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19043","false","8","kg","19043","false","19043","false","0","false",,"389124.788","389124.788","0","true","false",
"C","A","20230101","2023","52","2023","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","333836","false","8","kg","333836","false","333836","false","0","false",,"4174043","4174043","0","true","false",
"C","A","20230101","2023","52","2023","642","ROU","Romania","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","237792.88","false","8","kg","237792.88","false","237792.88","false","0","false",,"1702520.87","1702520.87","0","false","true",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","901819","Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","21275","false","21275","false","0","false",,"9489697.817","9489697.817","0","true","false",
"C","A","20230101","2023","52","2023","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","901819","Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1","false","5","u","1","false","16","false","0","false",,"27898.398","27898.398","0","false","true",
"C","A","20230101","2023","52","2023","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901819","Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","19603","false","19603","false","0","false",,"3317623","3317623","0","true","false",
"C","A","20230101","2023","52","2023","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","4394","false","4394","false","0","false",,"523069.107","523069.107","0","true","false",
"C","A","20230101","2023","52","2023","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","55","false","5","u","55","false","170","false","0","false",,"39507","39507","0","false","true",
"C","A","20230101","2023","52","2023","512","OMN","Oman","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","0","false",,"100595.579","100595.579","0","true","false",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","542843","false","542843","false","0","false",,"59483518.105","59483518.105","0","true","false",
"C","A","20230101","2023","52","2023","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","430","false","5","u","430","false","513","false","0","false",,"766186.723","766186.723","0","false","true",
"C","A","20230101","2023","52","2023","586","PAK","Pakistan","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8359659","false","5","u","8359659","false",,"false","0","false",,"10890177.336","10890177.336","0","true","false",
"C","A","20230101","2023","52","2023","608","PHL","Philippines","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false","124156","false",,"736062","736062","0","true","false",
"C","A","20230101","2023","52","2023","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","484476","false","484476","false","0","false",,"33096043","33096043","0","true","false",
"C","A","20230101","2023","52","2023","490","S19","Other Asia, nes","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3013","false","5","u","3013","false","838.183","true","0","false",,"77352.807","77352.807","4","true","false",
"C","A","20230101","2023","52","2023","498","MDA","Rep. of Moldova","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3","false","5","u","3","false","2.103","true","0","false",,"133","133","4","false","true",
"C","A","20230101","2023","52","2023","512","OMN","Oman","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","687.253","true","0","false",,"134210.663","134210.663","4","true","false",
"C","A","20230101","2023","52","2023","528","NLD","Netherlands","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","2477","false","2477","false","0","false",,"278355.306","278355.306","0","true","false",
"C","A","20230101","2023","52","2023","579","NOR","Norway","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5","false","5","u","5","false","4","false","0","false",,"1034.708","1034.708","0","false","true",
"C","A","20230101","2023","52","2023","616","POL","Poland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","17368","false","17368","false","0","false",,"1404930","1404930","0","true","false",
"C","A","20230101","2023","52","2023","620","PRT","Portugal","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","32","false","32","false","0","false",,"4281.824","4281.824","0","false","true",
"C","A","20230101","2023","52","2023","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2661568","false","8","kg","2661568","false","2661568","false","0","false",,"37245142","37245142","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8795760.338","true","8","kg","8795760","false","8795760.338","true","0","false",,"301325436.878","301325436.878","6","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","54.9","false","8","kg","54.9","false","54.9","false","0","false",,"285573.904","285573.904","0","true","false",
"C","A","20230101","2023","52","2023","703","SVK","Slovakia","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","206501","false","8","kg","206501","false","206501","false","0","false",,"7495980.128","7495980.128","0","false","true",
"C","A","20230101","2023","52","2023","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3678699.126","false","8","kg","3678699.126","false","3678699.126","false","0","false",,"236179554.463","236179554.463","0","false","true",
"C","A","20230101","2023","52","2023","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false",,"105","105","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","327","false","8","kg","327","false","327","false","0","false",,"5199.174","5199.174","0","false","true",
"C","A","20230101","2023","52","2023","702","SGP","Singapore","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1600.3","false","8","kg","1600.3","false","1600.3","false","0","false",,"56547.85","56547.85","0","true","false",
"C","A","20230101","2023","52","2023","705","SVN","Slovenia","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","911921.034","false","8","kg","911921.034","false","911921.034","false","0","false",,"7827194.227","7827194.227","0","false","true",
"C","A","20230101","2023","52","2023","688","SRB","Serbia","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","841989","Machinery, plant and laboratory equipment; for treating materials by change of temperature, other than for making hot drinks or cooking or heating food","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","8","kg","2699","false","2699","false","0","false",,"221730","221730","0","false","true",
"C","A","20230101","2023","52","2023","699","IND","India","X","Export","643","RUS","Russian Federation","0","W00","World","H6","HS","true","841989","Machinery, plant and laboratory equipment; for treating materials by change of temperature, other than for making hot drinks or cooking or heating food","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","221","false","5","u","221","false","446254.988","true","0","false",,"16959288.755","16959288.755","4","false","true",
