typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253010","Vermiculite, perlite and chlorites; unexpanded","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1203610","false","8","kg","1203610","false","1203610","false","0","false","0","143044","143044","0","true","false",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253010","Vermiculite, perlite and chlorites; unexpanded","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9350","false","8","kg","9350","false","9350","false","0","false","0","5288","5288","0","false","true",
"C","A","20200101","2020","52","2020","124","CAN","Canada","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12029","false","8","kg","12029","false","12029","false","0","false",,"38906.833","38906.833","0","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10453496","false","8","kg","10453496","false","10453496","false","0","false","0","1504980","1504980","0","true","false",
"C","A","20200101","2020","52","2020","196","CYP","Cyprus","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14470","false","8","kg","14470","false","14470","false","0","false","0","4141.603","4141.603","0","false","true",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2975","false","8","kg","2975","false","2975","false","0","false","0","1928","1928","0","false","true",
"C","A","20200101","2020","52","2020","124","CAN","Canada","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270300","Peat; (including peat litter), whether or not agglomerated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","303000","false","21","1000 KG","303","false","303000","false","0","false",,"253267.971","253267.971","0","false","true",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270300","Peat; (including peat litter), whether or not agglomerated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","42517","false","8","kg","42517","false","42517","false","0","false","0","17971","17971","0","false","true",
"C","A","20200101","2020","52","2020","124","CAN","Canada","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46708500","false","7","l","46708500","false","46708500","false","0","false",,"13701894.067","13701894.067","0","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15504","false","8","kg","15504","false","15504","false","0","false","0","21560","21560","0","true","false",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","559.253","true","-1","N/A","0","false","559.253","true","0","false","0","283","283","6","false","true",
"C","A","20200101","2020","52","2020","208","DNK","Denmark","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","680","false","8","kg","680","false","680","false","0","false","0","8993.371","8993.371","0","true","false",
"C","A","20200101","2020","52","2020","124","CAN","Canada","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5956029","false","7","l","5956029","false","5956029","false","0","false",,"11988515.604","11988515.604","0","false","true",
"C","A","20200101","2020","52","2020","144","LKA","Sri Lanka","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","479458","false","8","kg","479458","false","479458","false","0","false","0","375794.805","375794.805","0","true","false",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","192208052","false","8","kg","192208052","false","192208052","false","0","false","0","90901670","90901670","0","true","false",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6540779","false","8","kg","6540779","false","6540779","false","0","false","0","4356892","4356892","0","false","true",
"C","A","20200101","2020","52","2020","204","BEN","Benin","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","681346","false","8","kg","681346","false","681346","false","0","false",,"478282.776","478282.776","0","false","true",
"C","A","20200101","2020","52","2020","208","DNK","Denmark","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","519","false","8","kg","519","false","519","false","0","false","0","21742.845","21742.845","0","true","false",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271020","Petroleum oils and oils from bituminous minerals, containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","132","false","8","kg","132","false","132","false","0","false","0","1422","1422","0","true","false",
"C","A","20200101","2020","52","2020","124","CAN","Canada","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271210","Petroleum jelly","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","55","false","8","kg","55","false","55","false","0","false",,"30.571","30.571","0","false","true",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271210","Petroleum jelly","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64.758","true","-1","N/A","0","false","64.758","true","0","false","0","3085","3085","6","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271220","Paraffin wax; containing by weight less than 0.75% of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","82002","false","8","kg","82002","false","82002","false","0","false","0","72620","72620","0","true","false",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271220","Paraffin wax; containing by weight less than 0.75% of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","117","false","8","kg","117","false","117","false","0","false","0","11114","11114","0","false","true",
"C","A","20200101","2020","52","2020","124","CAN","Canada","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271290","Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2","false","8","kg","2","false","2","false","0","false",,"3.728","3.728","0","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271290","Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","137033","false","8","kg","137033","false","137033","false","0","false","0","166189","166189","0","true","false",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271290","Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","64875","false","8","kg","64875","false","64875","false","0","false","0","134777","134777","0","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271312","Petroleum coke; calcined, obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16307460","false","8","kg","16307460","false","16307460","false","0","false","0","22855737","22855737","0","true","false",
"C","A","20200101","2020","52","2020","191","HRV","Croatia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","290244","Cyclic hydrocarbons; mixed xylene isomers","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","0.02","false","0","true","0","false","0","10","10","6","true","false",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","381900","Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","15565","false","8","kg","15565","false","15565","false","0","false","0","34460","34460","0","true","false",
"C","A","20200101","2020","52","2020","124","CAN","Canada","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","315","false","8","kg","315","false","315","false","0","false",,"2031.089","2031.089","0","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31277.505","true","8","kg","31255","false","31277.505","true","0","false","0","643809","643809","6","true","false",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","291","false","8","kg","291","false","291","false","0","false","0","11277","11277","0","false","true",
"C","A","20200101","2020","52","2020","208","DNK","Denmark","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","91","false","8","kg","91","false","91","false","0","false","0","2905.466","2905.466","0","true","false",
"C","A","20200101","2020","52","2020","124","CAN","Canada","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","226.003","true","-1","N/A","0","false","226.003","true","0","false",,"6965.65","6965.65","6","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","125524.701","true","8","kg","125523","false","125524.701","true","0","false","0","1612126","1612126","6","true","false",
"C","A","20200101","2020","52","2020","170","COL","Colombia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.7","false","5","u","3","false","0.7","false","0","false","0","299.49","299.49","0","false","true",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10777.212","true","-1","N/A","0","false","10777.212","true","0","false","0","437977","437977","6","false","true",
"C","A","20200101","2020","52","2020","208","DNK","Denmark","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29824","false","8","kg","29824","false","29824","false","0","false","0","581798.919","581798.919","0","true","false",
"C","A","20200101","2020","52","2020","124","CAN","Canada","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","172605.125","true","-1","N/A","0","false","172605.125","true","0","false",,"5831226.765","5831226.765","6","false","true",
"C","A","20200101","2020","52","2020","156","CHN","China","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","83852793","false","5","u","150972707","false","83852793","false","0","false","0","591640656","591640656","0","true","false",
"C","A","20200101","2020","52","2020","191","HRV","Croatia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60057.52","false","8","kg","60057.52","false","60057.52","false","0","false","0","1022086","1022086","0","true","false",
"C","A","20200101","2020","52","2020","203","CZE","Czechia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2617621","false","8","kg","2617621","false","2617621","false","0","false","0","44406789","44406789","0","false","true",
"C","A","20200101","2020","52","2020","208","DNK","Denmark","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","768716","false","8","kg","768716","false","768716","false","0","false","0","16848941.276","16848941.276","0","true","false",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251200","Siliceous fossil meals (e.g. kieselguhr, tripolite and diatomite) and similar siliceous earths; whether or not calcined, of an apparent specific gravity of 1 or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1991740","false","8","kg","1991740","false","1991740","false","0","false",,"1050095.026","1050095.026","0","true","false",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251310","Pumice stone, whether or not heat treated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","709.54","false","8","kg","709.54","false","709.54","false","0","false",,"1295.38","1295.38","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251310","Pumice stone, whether or not heat treated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5","false","8","kg","5","false","5","false","0","false","0","42.261","42.261","0","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251320","Emery, natural corundum, natural garnet and other natural abrasives, whether or not heat-treated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9.606","true","-1","N/A","0","false","9.606","true","0","false",,"18.275","18.275","6","true","false",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","252010","Gypsum; anhydrite","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","99","false","8","kg","99","false","99","false","0","false","0","450.025","450.025","0","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","252610","Steatite; natural, (not crushed or powdered), whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; talc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1321","false","8","kg","1321","false","1321","false","0","false",,"8422.553","8422.553","0","true","false",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253010","Vermiculite, perlite and chlorites; unexpanded","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","61400","false","8","kg","61400","false","61400","false","0","false","0","39291.542","39291.542","0","false","true",
"C","A","20200101","2020","52","2020","268","GEO","Georgia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253010","Vermiculite, perlite and chlorites; unexpanded","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1070790","false","8","kg","1070790","false","1070790","false","0","false",,"57954.56","57954.56","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1484375","false","8","kg","1484375","false","1484375","false","0","false","0","335660.565","335660.565","0","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22000","false","8","kg","22000","false","22000","false","0","false",,"15362.536","15362.536","0","true","false",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270111","Coal; anthracite, whether or not pulverised, but not agglomerated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8360","false","8","kg","8360","false","8360","false","0","false","0","12788.026","12788.026","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270120","Briquettes, ovoids and similar solid fuels; manufactured from coal","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","127","false","8","kg","127","false","127","false","0","false","0","420.328","420.328","0","false","true",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270300","Peat; (including peat litter), whether or not agglomerated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2406830","false","8","kg","2406830","false","2406830","false","0","false",,"379644.23","379644.23","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270300","Peat; (including peat litter), whether or not agglomerated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","448596","false","8","kg","448596","false","448596","false","0","false","0","112867.24","112867.24","0","false","true",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270799","Oils and other products of the distillation of high temperature coal tar; n.e.c. in heading no. 2707","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","40012","false","8","kg","40012","false","40012","false","0","false",,"29941.27","29941.27","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","270799","Oils and other products of the distillation of high temperature coal tar; n.e.c. in heading no. 2707","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1614","false","8","kg","1614","false","1614","false","0","false","0","8242.086","8242.086","0","false","true",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","18103.29","false","-1","N/A","0","false","18103.29","false","0","false",,"139103.92","139103.92","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7270914.16","true","-1","N/A","0","false","7270914.16","true","0","false","0","4162253.6","4162253.6","6","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271012","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","85050","false","-1","N/A","0","false","85050","false","0","false",,"178935.283","178935.283","0","true","false",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7414702.27","false","8","kg","7414702.27","false","7414702.27","false","0","false",,"3566858.76","3566858.76","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","87567350.56","true","-1","N/A","0","false","87567350.56","true","0","false","0","212166846.434","212166846.434","6","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271019","Petroleum oils and oils from bituminous minerals, not containing biodiesel, not crude, not waste oils; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; not light oils and preparations","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12546024.876","true","-1","N/A","0","false","12546024.876","true","0","false",,"17371086.724","17371086.724","6","true","false",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271099","Waste Oils; of petroleum or obtained from bituminous minerals, not crude and preparations n.e.c., weight 70% or preparations of the same, not containing polychlorinated biphenyls (PCBs), polychorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39","false","8","kg","39","false","39","false","0","false","0","20.56","20.56","0","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271099","Waste Oils; of petroleum or obtained from bituminous minerals, not crude and preparations n.e.c., weight 70% or preparations of the same, not containing polychlorinated biphenyls (PCBs), polychorinated terphenyls (PCTs) or polybrominated biphenyls (PBBs)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150","false","8","kg","150","false","150","false","0","false",,"2599.638","2599.638","0","true","false",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271210","Petroleum jelly","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","16080","false","8","kg","16080","false","16080","false","0","false",,"58264.59","58264.59","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271210","Petroleum jelly","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false","0","709.304","709.304","0","false","true",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271220","Paraffin wax; containing by weight less than 0.75% of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","351.2","false","8","kg","351.2","false","351.2","false","0","false",,"5309.1","5309.1","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271220","Paraffin wax; containing by weight less than 0.75% of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19089","false","8","kg","19089","false","19089","false","0","false","0","35902.647","35902.647","0","false","true",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271290","Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.5","false","8","kg","1.5","false","1.5","false","0","false",,"77.69","77.69","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271290","Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11","false","8","kg","11","false","11","false","0","false","0","438.603","438.603","0","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271290","Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1176","false","8","kg","1176","false","1176","false","0","false",,"4597.339","4597.339","0","true","false",
